eventID,occurrenceID,measurementID,measurementMethod,measurementType,measurementTypeID,measurementUnit,measurementUnitID,measurementValue,measurementValueID
RICE004_WB_2016-11-13_MQ3,RICE004_WB_2016-11-13_MQ3_2710,RICE004_WB_2016-11-13_MQ3_2710_length,In the field,Length,NA,mm,NA,14,NA
RICE004_WB_2016-11-13_MQ3,RICE004_WB_2016-11-13_MQ3_2711,RICE004_WB_2016-11-13_MQ3_2711_length,In the field,Length,NA,mm,NA,7,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2712,RICE004_WB_2016-11-13_MQ4_2712_length,In the field,Length,NA,mm,NA,20,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2713,RICE004_WB_2016-11-13_MQ4_2713_length,In the field,Length,NA,mm,NA,14,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2714,RICE004_WB_2016-11-13_MQ4_2714_length,In the field,Length,NA,mm,NA,9,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2715,RICE004_WB_2016-11-13_MQ4_2715_length,In the field,Length,NA,mm,NA,11,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2716,RICE004_WB_2016-11-13_MQ4_2716_length,In the field,Length,NA,mm,NA,13,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2717,RICE004_WB_2016-11-13_MQ4_2717_length,In the field,Length,NA,mm,NA,17,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2718,RICE004_WB_2016-11-13_MQ4_2718_length,In the field,Length,NA,mm,NA,18,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_2719,RICE004_WB_2016-11-13_MQ4_2719_length,In the field,Length,NA,mm,NA,17,NA
RICE004_WB_2016-11-13_MQ5,RICE004_WB_2016-11-13_MQ5_2720,RICE004_WB_2016-11-13_MQ5_2720_length,In the field,Length,NA,mm,NA,20,NA
RICE004_WB_2016-11-13_MQ5,RICE004_WB_2016-11-13_MQ5_2721,RICE004_WB_2016-11-13_MQ5_2721_length,In the field,Length,NA,mm,NA,25,NA
RICE004_WB_2016-11-13_MQ5,RICE004_WB_2016-11-13_MQ5_2722,RICE004_WB_2016-11-13_MQ5_2722_length,In the field,Length,NA,mm,NA,16,NA
RICE004_WB_2016-11-13_MQ5,RICE004_WB_2016-11-13_MQ5_2723,RICE004_WB_2016-11-13_MQ5_2723_length,In the field,Length,NA,mm,NA,20,NA
RICE004_NB_2016-11-14_FQ1,RICE004_NB_2016-11-14_FQ1_2724,RICE004_NB_2016-11-14_FQ1_2724_length,In the field,Length,NA,mm,NA,4,NA
RICE004_NB_2016-11-14_FQ3,RICE004_NB_2016-11-14_FQ3_2725,RICE004_NB_2016-11-14_FQ3_2725_length,In the field,Length,NA,mm,NA,10,NA
RICE004_NB_2016-11-14_MQ1,RICE004_NB_2016-11-14_MQ1_2726,RICE004_NB_2016-11-14_MQ1_2726_length,In the field,Length,NA,mm,NA,17,NA
RICE004_NB_2016-11-14_MQ1,RICE004_NB_2016-11-14_MQ1_2727,RICE004_NB_2016-11-14_MQ1_2727_length,In the field,Length,NA,mm,NA,10,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_2728,RICE004_NB_2016-11-14_MQ4_2728_length,In the field,Length,NA,mm,NA,9,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_2729,RICE004_NB_2016-11-14_MQ4_2729_length,In the field,Length,NA,mm,NA,18,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_2730,RICE004_NB_2016-11-14_MQ4_2730_length,In the field,Length,NA,mm,NA,16,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_2731,RICE004_NB_2016-11-14_MQ4_2731_length,In the field,Length,NA,mm,NA,12,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_2732,RICE004_NB_2016-11-14_MQ4_2732_length,In the field,Length,NA,mm,NA,10,NA
RICE005_FB_2017-02-22_BQ5,RICE005_FB_2017-02-22_BQ5_2733,RICE005_FB_2017-02-22_BQ5_2733_length,In the field,Length,NA,mm,NA,20,NA
RICE005_FB_2017-02-22_BQ5,RICE005_FB_2017-02-22_BQ5_2734,RICE005_FB_2017-02-22_BQ5_2734_length,In the field,Length,NA,mm,NA,15,NA
RICE005_FB_2017-02-22_BQ5,RICE005_FB_2017-02-22_BQ5_2735,RICE005_FB_2017-02-22_BQ5_2735_length,In the field,Length,NA,mm,NA,21,NA
RICE005_FB_2017-02-22_FQ1,RICE005_FB_2017-02-22_FQ1_2736,RICE005_FB_2017-02-22_FQ1_2736_length,In the field,Length,NA,mm,NA,6,NA
RICE005_FB_2017-02-22_FQ2,RICE005_FB_2017-02-22_FQ2_2737,RICE005_FB_2017-02-22_FQ2_2737_length,In the field,Length,NA,mm,NA,13,NA
RICE005_FB_2017-02-22_MQ1,RICE005_FB_2017-02-22_MQ1_2738,RICE005_FB_2017-02-22_MQ1_2738_length,In the field,Length,NA,mm,NA,14,NA
RICE005_FB_2017-02-22_MQ2,RICE005_FB_2017-02-22_MQ2_2739,RICE005_FB_2017-02-22_MQ2_2739_length,In the field,Length,NA,mm,NA,14,NA
RICE005_FB_2017-02-22_MQ2,RICE005_FB_2017-02-22_MQ2_2740,RICE005_FB_2017-02-22_MQ2_2740_length,In the field,Length,NA,mm,NA,18,NA
RICE005_FB_2017-02-22_MQ2,RICE005_FB_2017-02-22_MQ2_2741,RICE005_FB_2017-02-22_MQ2_2741_length,In the field,Length,NA,mm,NA,13,NA
RICE005_FB_2017-02-22_MQ2,RICE005_FB_2017-02-22_MQ2_2742,RICE005_FB_2017-02-22_MQ2_2742_length,In the field,Length,NA,mm,NA,15,NA
RICE005_FB_2017-02-22_MQ2,RICE005_FB_2017-02-22_MQ2_2743,RICE005_FB_2017-02-22_MQ2_2743_length,In the field,Length,NA,mm,NA,16,NA
RICE005_FB_2017-02-22_MQ4,RICE005_FB_2017-02-22_MQ4_2744,RICE005_FB_2017-02-22_MQ4_2744_length,In the field,Length,NA,mm,NA,19,NA
RICE005_FB_2017-02-22_MQ5,RICE005_FB_2017-02-22_MQ5_2745,RICE005_FB_2017-02-22_MQ5_2745_length,In the field,Length,NA,mm,NA,18,NA
RICE005_FB_2017-02-22_MQ5,RICE005_FB_2017-02-22_MQ5_2746,RICE005_FB_2017-02-22_MQ5_2746_length,In the field,Length,NA,mm,NA,11,NA
RICE005_NB_2017-02-23_FQ1,RICE005_NB_2017-02-23_FQ1_2747,RICE005_NB_2017-02-23_FQ1_2747_length,In the field,Length,NA,mm,NA,20,NA
RICE005_NB_2017-02-23_FQ1,RICE005_NB_2017-02-23_FQ1_2748,RICE005_NB_2017-02-23_FQ1_2748_length,In the field,Length,NA,mm,NA,7,NA
RICE005_NB_2017-02-23_FQ2,RICE005_NB_2017-02-23_FQ2_2749,RICE005_NB_2017-02-23_FQ2_2749_length,In the field,Length,NA,mm,NA,22,NA
RICE005_NB_2017-02-23_FQ2,RICE005_NB_2017-02-23_FQ2_2750,RICE005_NB_2017-02-23_FQ2_2750_length,In the field,Length,NA,mm,NA,14,NA
RICE005_NB_2017-02-23_FQ4,RICE005_NB_2017-02-23_FQ4_2751,RICE005_NB_2017-02-23_FQ4_2751_length,In the field,Length,NA,mm,NA,9,NA
RICE005_NB_2017-02-23_FQ5,RICE005_NB_2017-02-23_FQ5_2752,RICE005_NB_2017-02-23_FQ5_2752_length,In the field,Length,NA,mm,NA,18,NA
RICE005_NB_2017-02-23_MQ4,RICE005_NB_2017-02-23_MQ4_2753,RICE005_NB_2017-02-23_MQ4_2753_length,In the field,Length,NA,mm,NA,16,NA
RICE005_NB_2017-02-23_MQ4,RICE005_NB_2017-02-23_MQ4_2754,RICE005_NB_2017-02-23_MQ4_2754_length,In the field,Length,NA,mm,NA,15,NA
RICE005_NB_2017-02-23_MQ4,RICE005_NB_2017-02-23_MQ4_2755,RICE005_NB_2017-02-23_MQ4_2755_length,In the field,Length,NA,mm,NA,12,NA
RICE005_NB_2017-02-23_MQ4,RICE005_NB_2017-02-23_MQ4_2756,RICE005_NB_2017-02-23_MQ4_2756_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_BQ4,RICE005_WB_2017-02-24_BQ4_2757,RICE005_WB_2017-02-24_BQ4_2757_length,In the field,Length,NA,mm,NA,9,NA
RICE005_WB_2017-02-24_BQ4,RICE005_WB_2017-02-24_BQ4_2758,RICE005_WB_2017-02-24_BQ4_2758_length,In the field,Length,NA,mm,NA,3,NA
RICE005_WB_2017-02-24_BQ4,RICE005_WB_2017-02-24_BQ4_2759,RICE005_WB_2017-02-24_BQ4_2759_length,In the field,Length,NA,mm,NA,1,NA
RICE005_WB_2017-02-24_BQ5,RICE005_WB_2017-02-24_BQ5_2760,RICE005_WB_2017-02-24_BQ5_2760_length,In the field,Length,NA,mm,NA,4,NA
RICE005_WB_2017-02-24_FQ1,RICE005_WB_2017-02-24_FQ1_2761,RICE005_WB_2017-02-24_FQ1_2761_length,In the field,Length,NA,mm,NA,9,NA
RICE005_WB_2017-02-24_FQ2,RICE005_WB_2017-02-24_FQ2_2762,RICE005_WB_2017-02-24_FQ2_2762_length,In the field,Length,NA,mm,NA,14,NA
RICE005_WB_2017-02-24_FQ2,RICE005_WB_2017-02-24_FQ2_2763,RICE005_WB_2017-02-24_FQ2_2763_length,In the field,Length,NA,mm,NA,1,NA
RICE005_WB_2017-02-24_FQ2,RICE005_WB_2017-02-24_FQ2_2764,RICE005_WB_2017-02-24_FQ2_2764_length,In the field,Length,NA,mm,NA,9,NA
RICE005_WB_2017-02-24_FQ2,RICE005_WB_2017-02-24_FQ2_2765,RICE005_WB_2017-02-24_FQ2_2765_length,In the field,Length,NA,mm,NA,14,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2766,RICE005_WB_2017-02-24_FQ3_2766_length,In the field,Length,NA,mm,NA,14,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2767,RICE005_WB_2017-02-24_FQ3_2767_length,In the field,Length,NA,mm,NA,12,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2768,RICE005_WB_2017-02-24_FQ3_2768_length,In the field,Length,NA,mm,NA,9,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2769,RICE005_WB_2017-02-24_FQ3_2769_length,In the field,Length,NA,mm,NA,11,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2770,RICE005_WB_2017-02-24_FQ3_2770_length,In the field,Length,NA,mm,NA,10,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2771,RICE005_WB_2017-02-24_FQ3_2771_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2772,RICE005_WB_2017-02-24_FQ3_2772_length,In the field,Length,NA,mm,NA,8,NA
RICE005_WB_2017-02-24_FQ3,RICE005_WB_2017-02-24_FQ3_2773,RICE005_WB_2017-02-24_FQ3_2773_length,In the field,Length,NA,mm,NA,21,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2774,RICE005_WB_2017-02-24_FQ4_2774_length,In the field,Length,NA,mm,NA,17,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2775,RICE005_WB_2017-02-24_FQ4_2775_length,In the field,Length,NA,mm,NA,11,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2776,RICE005_WB_2017-02-24_FQ4_2776_length,In the field,Length,NA,mm,NA,16,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2777,RICE005_WB_2017-02-24_FQ4_2777_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2778,RICE005_WB_2017-02-24_FQ4_2778_length,In the field,Length,NA,mm,NA,19,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2779,RICE005_WB_2017-02-24_FQ4_2779_length,In the field,Length,NA,mm,NA,22,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2780,RICE005_WB_2017-02-24_FQ4_2780_length,In the field,Length,NA,mm,NA,12,NA
RICE005_WB_2017-02-24_FQ4,RICE005_WB_2017-02-24_FQ4_2781,RICE005_WB_2017-02-24_FQ4_2781_length,In the field,Length,NA,mm,NA,18,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2782,RICE005_WB_2017-02-24_FQ5_2782_length,In the field,Length,NA,mm,NA,10,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2783,RICE005_WB_2017-02-24_FQ5_2783_length,In the field,Length,NA,mm,NA,11,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2784,RICE005_WB_2017-02-24_FQ5_2784_length,In the field,Length,NA,mm,NA,14,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2785,RICE005_WB_2017-02-24_FQ5_2785_length,In the field,Length,NA,mm,NA,21,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2786,RICE005_WB_2017-02-24_FQ5_2786_length,In the field,Length,NA,mm,NA,15,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2787,RICE005_WB_2017-02-24_FQ5_2787_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2788,RICE005_WB_2017-02-24_FQ5_2788_length,In the field,Length,NA,mm,NA,18,NA
RICE005_WB_2017-02-24_FQ5,RICE005_WB_2017-02-24_FQ5_2789,RICE005_WB_2017-02-24_FQ5_2789_length,In the field,Length,NA,mm,NA,9,NA
RICE005_WB_2017-02-24_MQ1,RICE005_WB_2017-02-24_MQ1_2790,RICE005_WB_2017-02-24_MQ1_2790_length,In the field,Length,NA,mm,NA,23,NA
RICE005_WB_2017-02-24_MQ1,RICE005_WB_2017-02-24_MQ1_2791,RICE005_WB_2017-02-24_MQ1_2791_length,In the field,Length,NA,mm,NA,18,NA
RICE005_WB_2017-02-24_MQ1,RICE005_WB_2017-02-24_MQ1_2792,RICE005_WB_2017-02-24_MQ1_2792_length,In the field,Length,NA,mm,NA,17,NA
RICE005_WB_2017-02-24_MQ1,RICE005_WB_2017-02-24_MQ1_2793,RICE005_WB_2017-02-24_MQ1_2793_length,In the field,Length,NA,mm,NA,14,NA
RICE005_WB_2017-02-24_MQ1,RICE005_WB_2017-02-24_MQ1_2794,RICE005_WB_2017-02-24_MQ1_2794_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_MQ1,RICE005_WB_2017-02-24_MQ1_2795,RICE005_WB_2017-02-24_MQ1_2795_length,In the field,Length,NA,mm,NA,15,NA
RICE005_WB_2017-02-24_MQ2,RICE005_WB_2017-02-24_MQ2_2796,RICE005_WB_2017-02-24_MQ2_2796_length,In the field,Length,NA,mm,NA,16,NA
RICE005_WB_2017-02-24_MQ2,RICE005_WB_2017-02-24_MQ2_2797,RICE005_WB_2017-02-24_MQ2_2797_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_MQ2,RICE005_WB_2017-02-24_MQ2_2798,RICE005_WB_2017-02-24_MQ2_2798_length,In the field,Length,NA,mm,NA,15,NA
RICE005_WB_2017-02-24_MQ2,RICE005_WB_2017-02-24_MQ2_2799,RICE005_WB_2017-02-24_MQ2_2799_length,In the field,Length,NA,mm,NA,22,NA
RICE005_WB_2017-02-24_MQ2,RICE005_WB_2017-02-24_MQ2_2800,RICE005_WB_2017-02-24_MQ2_2800_length,In the field,Length,NA,mm,NA,16,NA
RICE005_WB_2017-02-24_MQ3,RICE005_WB_2017-02-24_MQ3_2801,RICE005_WB_2017-02-24_MQ3_2801_length,In the field,Length,NA,mm,NA,17,NA
RICE005_WB_2017-02-24_MQ3,RICE005_WB_2017-02-24_MQ3_2802,RICE005_WB_2017-02-24_MQ3_2802_length,In the field,Length,NA,mm,NA,15,NA
RICE005_WB_2017-02-24_MQ3,RICE005_WB_2017-02-24_MQ3_2803,RICE005_WB_2017-02-24_MQ3_2803_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_MQ3,RICE005_WB_2017-02-24_MQ3_2804,RICE005_WB_2017-02-24_MQ3_2804_length,In the field,Length,NA,mm,NA,18,NA
RICE005_WB_2017-02-24_MQ4,RICE005_WB_2017-02-24_MQ4_2805,RICE005_WB_2017-02-24_MQ4_2805_length,In the field,Length,NA,mm,NA,20,NA
RICE005_WB_2017-02-24_MQ4,RICE005_WB_2017-02-24_MQ4_2806,RICE005_WB_2017-02-24_MQ4_2806_length,In the field,Length,NA,mm,NA,15,NA
RICE005_WB_2017-02-24_MQ4,RICE005_WB_2017-02-24_MQ4_2807,RICE005_WB_2017-02-24_MQ4_2807_length,In the field,Length,NA,mm,NA,10,NA
RICE005_WB_2017-02-24_MQ5,RICE005_WB_2017-02-24_MQ5_2808,RICE005_WB_2017-02-24_MQ5_2808_length,In the field,Length,NA,mm,NA,20,NA
RICE006_WB_2017-05-27_BQ2,RICE006_WB_2017-05-27_BQ2_2809,RICE006_WB_2017-05-27_BQ2_2809_length,In the field,Length,NA,mm,NA,6,NA
RICE006_WB_2017-05-27_BQ2,RICE006_WB_2017-05-27_BQ2_2810,RICE006_WB_2017-05-27_BQ2_2810_length,In the field,Length,NA,mm,NA,4,NA
RICE006_WB_2017-05-27_FQ1,RICE006_WB_2017-05-27_FQ1_2811,RICE006_WB_2017-05-27_FQ1_2811_length,In the field,Length,NA,mm,NA,19,NA
RICE006_WB_2017-05-27_FQ1,RICE006_WB_2017-05-27_FQ1_2812,RICE006_WB_2017-05-27_FQ1_2812_length,In the field,Length,NA,mm,NA,9,NA
RICE006_WB_2017-05-27_FQ3,RICE006_WB_2017-05-27_FQ3_2813,RICE006_WB_2017-05-27_FQ3_2813_length,In the field,Length,NA,mm,NA,36,NA
RICE006_WB_2017-05-27_FQ3,RICE006_WB_2017-05-27_FQ3_2814,RICE006_WB_2017-05-27_FQ3_2814_length,In the field,Length,NA,mm,NA,25,NA
RICE006_WB_2017-05-27_FQ4,RICE006_WB_2017-05-27_FQ4_2815,RICE006_WB_2017-05-27_FQ4_2815_length,In the field,Length,NA,mm,NA,35,NA
RICE006_WB_2017-05-27_FQ4,RICE006_WB_2017-05-27_FQ4_2816,RICE006_WB_2017-05-27_FQ4_2816_length,In the field,Length,NA,mm,NA,34,NA
RICE006_WB_2017-05-27_FQ4,RICE006_WB_2017-05-27_FQ4_2817,RICE006_WB_2017-05-27_FQ4_2817_length,In the field,Length,NA,mm,NA,62,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2818,RICE006_WB_2017-05-27_MQ1_2818_length,In the field,Length,NA,mm,NA,17,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2819,RICE006_WB_2017-05-27_MQ1_2819_length,In the field,Length,NA,mm,NA,13,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2820,RICE006_WB_2017-05-27_MQ1_2820_length,In the field,Length,NA,mm,NA,16,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2821,RICE006_WB_2017-05-27_MQ1_2821_length,In the field,Length,NA,mm,NA,18,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2822,RICE006_WB_2017-05-27_MQ1_2822_length,In the field,Length,NA,mm,NA,22,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2823,RICE006_WB_2017-05-27_MQ1_2823_length,In the field,Length,NA,mm,NA,15,NA
RICE006_WB_2017-05-27_MQ1,RICE006_WB_2017-05-27_MQ1_2824,RICE006_WB_2017-05-27_MQ1_2824_length,In the field,Length,NA,mm,NA,14,NA
RICE006_WB_2017-05-27_MQ2,RICE006_WB_2017-05-27_MQ2_2825,RICE006_WB_2017-05-27_MQ2_2825_length,In the field,Length,NA,mm,NA,20,NA
RICE006_WB_2017-05-27_MQ2,RICE006_WB_2017-05-27_MQ2_2826,RICE006_WB_2017-05-27_MQ2_2826_length,In the field,Length,NA,mm,NA,15,NA
RICE006_WB_2017-05-27_MQ2,RICE006_WB_2017-05-27_MQ2_2827,RICE006_WB_2017-05-27_MQ2_2827_length,In the field,Length,NA,mm,NA,10,NA
RICE006_WB_2017-05-27_MQ2,RICE006_WB_2017-05-27_MQ2_2828,RICE006_WB_2017-05-27_MQ2_2828_length,In the field,Length,NA,mm,NA,13,NA
RICE006_WB_2017-05-27_MQ2,RICE006_WB_2017-05-27_MQ2_2829,RICE006_WB_2017-05-27_MQ2_2829_length,In the field,Length,NA,mm,NA,16,NA
RICE006_WB_2017-05-27_MQ2,RICE006_WB_2017-05-27_MQ2_2830,RICE006_WB_2017-05-27_MQ2_2830_length,In the field,Length,NA,mm,NA,14,NA
RICE006_WB_2017-05-27_MQ3,RICE006_WB_2017-05-27_MQ3_2831,RICE006_WB_2017-05-27_MQ3_2831_length,In the field,Length,NA,mm,NA,16,NA
RICE006_WB_2017-05-27_MQ3,RICE006_WB_2017-05-27_MQ3_2832,RICE006_WB_2017-05-27_MQ3_2832_length,In the field,Length,NA,mm,NA,13,NA
RICE006_WB_2017-05-27_MQ4,RICE006_WB_2017-05-27_MQ4_2833,RICE006_WB_2017-05-27_MQ4_2833_length,In the field,Length,NA,mm,NA,21,NA
RICE006_WB_2017-05-27_MQ4,RICE006_WB_2017-05-27_MQ4_2834,RICE006_WB_2017-05-27_MQ4_2834_length,In the field,Length,NA,mm,NA,15,NA
RICE006_WB_2017-05-27_MQ5,RICE006_WB_2017-05-27_MQ5_2835,RICE006_WB_2017-05-27_MQ5_2835_length,In the field,Length,NA,mm,NA,19,NA
RICE006_WB_2017-05-27_MQ5,RICE006_WB_2017-05-27_MQ5_2836,RICE006_WB_2017-05-27_MQ5_2836_length,In the field,Length,NA,mm,NA,21,NA
RICE006_WB_2017-05-27_MQ5,RICE006_WB_2017-05-27_MQ5_2837,RICE006_WB_2017-05-27_MQ5_2837_length,In the field,Length,NA,mm,NA,15,NA
RICE006_WB_2017-05-27_MQ5,RICE006_WB_2017-05-27_MQ5_2838,RICE006_WB_2017-05-27_MQ5_2838_length,In the field,Length,NA,mm,NA,22,NA
RICE006_NB_2017-05-28_FQ1,RICE006_NB_2017-05-28_FQ1_2839,RICE006_NB_2017-05-28_FQ1_2839_length,In the field,Length,NA,mm,NA,28,NA
RICE006_NB_2017-05-28_FQ1,RICE006_NB_2017-05-28_FQ1_2840,RICE006_NB_2017-05-28_FQ1_2840_length,In the field,Length,NA,mm,NA,23,NA
RICE006_NB_2017-05-28_FQ1,RICE006_NB_2017-05-28_FQ1_2841,RICE006_NB_2017-05-28_FQ1_2841_length,In the field,Length,NA,mm,NA,25,NA
RICE006_NB_2017-05-28_FQ2,RICE006_NB_2017-05-28_FQ2_2842,RICE006_NB_2017-05-28_FQ2_2842_length,In the field,Length,NA,mm,NA,17,NA
RICE006_NB_2017-05-28_FQ2,RICE006_NB_2017-05-28_FQ2_2843,RICE006_NB_2017-05-28_FQ2_2843_length,In the field,Length,NA,mm,NA,13,NA
RICE006_NB_2017-05-28_FQ2,RICE006_NB_2017-05-28_FQ2_2844,RICE006_NB_2017-05-28_FQ2_2844_length,In the field,Length,NA,mm,NA,11,NA
RICE006_NB_2017-05-28_FQ2,RICE006_NB_2017-05-28_FQ2_2845,RICE006_NB_2017-05-28_FQ2_2845_length,In the field,Length,NA,mm,NA,14,NA
RICE006_NB_2017-05-28_MQ1,RICE006_NB_2017-05-28_MQ1_2846,RICE006_NB_2017-05-28_MQ1_2846_length,In the field,Length,NA,mm,NA,14,NA
RICE006_NB_2017-05-28_MQ2,RICE006_NB_2017-05-28_MQ2_2847,RICE006_NB_2017-05-28_MQ2_2847_length,In the field,Length,NA,mm,NA,35,NA
RICE006_NB_2017-05-28_MQ2,RICE006_NB_2017-05-28_MQ2_2848,RICE006_NB_2017-05-28_MQ2_2848_length,In the field,Length,NA,mm,NA,17,NA
RICE006_NB_2017-05-28_MQ2,RICE006_NB_2017-05-28_MQ2_2849,RICE006_NB_2017-05-28_MQ2_2849_length,In the field,Length,NA,mm,NA,8,NA
RICE006_NB_2017-05-28_MQ2,RICE006_NB_2017-05-28_MQ2_2850,RICE006_NB_2017-05-28_MQ2_2850_length,In the field,Length,NA,mm,NA,6,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2851,RICE006_FB_2017-05-29_BQ1_2851_length,In the field,Length,NA,mm,NA,19,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2852,RICE006_FB_2017-05-29_BQ1_2852_length,In the field,Length,NA,mm,NA,18,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2853,RICE006_FB_2017-05-29_BQ1_2853_length,In the field,Length,NA,mm,NA,12,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2854,RICE006_FB_2017-05-29_BQ1_2854_length,In the field,Length,NA,mm,NA,13,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2855,RICE006_FB_2017-05-29_BQ1_2855_length,In the field,Length,NA,mm,NA,14,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2856,RICE006_FB_2017-05-29_BQ1_2856_length,In the field,Length,NA,mm,NA,17,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2857,RICE006_FB_2017-05-29_BQ1_2857_length,In the field,Length,NA,mm,NA,16,NA
RICE006_FB_2017-05-29_BQ1,RICE006_FB_2017-05-29_BQ1_2858,RICE006_FB_2017-05-29_BQ1_2858_length,In the field,Length,NA,mm,NA,9,NA
RICE006_FB_2017-05-29_BQ3,RICE006_FB_2017-05-29_BQ3_2859,RICE006_FB_2017-05-29_BQ3_2859_length,In the field,Length,NA,mm,NA,19,NA
RICE006_FB_2017-05-29_BQ3,RICE006_FB_2017-05-29_BQ3_2860,RICE006_FB_2017-05-29_BQ3_2860_length,In the field,Length,NA,mm,NA,17,NA
RICE006_FB_2017-05-29_BQ3,RICE006_FB_2017-05-29_BQ3_2861,RICE006_FB_2017-05-29_BQ3_2861_length,In the field,Length,NA,mm,NA,16,NA
RICE006_FB_2017-05-29_BQ3,RICE006_FB_2017-05-29_BQ3_2862,RICE006_FB_2017-05-29_BQ3_2862_length,In the field,Length,NA,mm,NA,18,NA
RICE006_FB_2017-05-29_BQ3,RICE006_FB_2017-05-29_BQ3_2863,RICE006_FB_2017-05-29_BQ3_2863_length,In the field,Length,NA,mm,NA,15,NA
RICE006_FB_2017-05-29_BQ4,RICE006_FB_2017-05-29_BQ4_2864,RICE006_FB_2017-05-29_BQ4_2864_length,In the field,Length,NA,mm,NA,11,NA
RICE006_FB_2017-05-29_BQ4,RICE006_FB_2017-05-29_BQ4_2865,RICE006_FB_2017-05-29_BQ4_2865_length,In the field,Length,NA,mm,NA,10,NA
